PULocationID,pickup_count,trip_distance_average,minutes_average,total_amount_average
138,12,9.156479636774462,31.07035729016329,42.51214559048877
139,12,11.73020383435349,33.06880005489112,42.08636463364049
140,12,2.4385254946543227,12.821663415292674,16.721730207398625
141,12,1.9701475318246722,10.934917652537827,14.913386329610553
142,12,2.1533135473890685,12.357909643809869,15.965251833191486
143,12,2.1230732028065504,11.895244783461557,15.6273392478043
144,12,2.536324207512822,14.649456024095954,17.620422826288028
145,12,3.9852106348522285,16.8638499100601,32.67415884878778
146,12,3.0736246197122803,13.82723725687584,16.493270327115763
147,12,8.380359552724062,30.80451075170504,34.97608971006233
148,12,2.9291627444820336,13.672461875325512,18.219204682894134
149,12,8.195465465020078,30.33897202586218,33.25879968342198
150,12,9.249094662052139,28.866020586806115,37.96881645617763
151,12,2.3103794429833306,11.668008209337193,14.87208822042278
152,12,2.7906512138715835,12.522906049159255,15.027100013016968
153,12,6.16560126925187,20.55082048860672,26.266791160092946
154,12,10.224743722765211,27.546457381730345,48.268960648267154
155,12,8.337573278120393,28.945613143621873,33.49545870668882
156,12,11.388243386243387,27.283247905643737,58.89677513227513
157,12,6.4159373204723975,22.823227220927322,50.30403751360986
158,12,2.54950293111728,14.320978793098602,17.759872045822085
159,12,4.768373023327984,20.668864051054157,22.091390412055773
160,12,6.475264676464604,23.294155523246626,31.89191922006691
161,12,2.374745588277637,14.609739191036596,17.831651231095407
162,12,2.3585902838051793,13.691767946195801,17.44682540822144
163,12,2.444408871471174,14.585263367992388,17.888519719516708
164,12,2.3821364924547908,13.522273846196134,17.372085746605098
165,12,6.890043332723898,29.04590217734872,29.992622019794812
166,12,2.66886748090949,13.31471103222915,16.116633632076432
167,12,6.081402511922822,24.984631515796796,26.79516461673234
168,12,4.629002526457572,18.064605801932707,21.43931251212884
169,12,7.371953635517847,27.251102943421632,30.899211347991912
170,12,2.2914736634347252,13.3148730660662,17.226711853286716
171,12,9.442860547902834,32.996726344461166,38.742779434538356
172,12,9.889424603174604,31.40463624338624,43.45578968253968
173,12,5.029659101063923,19.218254688718513,22.634026052072073
174,12,7.637661511638174,26.23026539940827,30.96776056538485
175,12,9.295574734595567,27.979924039601443,37.67140125945639
176,10,11.211749999999999,32.477916666666665,45.26416666666667
177,12,6.899716006610048,28.82136419717205,30.446993423575737
178,12,6.302971265883837,26.75539365642524,27.722546171617548
179,12,3.1316119118299977,13.45127367148847,15.83998258235043
180,12,8.11879120902107,31.637619099334074,38.876087742304
181,12,3.4971901229093163,15.86767936153989,18.15646034307053
182,12,8.331567150937477,28.060964544986934,33.83484179730642
183,12,9.8995479088395,32.17920996490684,38.3979693139731
184,12,9.1708655002405,24.79544282106782,45.79855122655123
185,12,6.456141098667309,24.078453664373097,28.02433610613443
186,12,2.2990943561464707,15.643865494748503,17.798854602101287
187,12,10.73061507936508,27.30082671957672,46.39790178571428
188,12,5.517804437092164,25.106464623790686,25.446914501332515
189,12,3.616705355643925,16.86818502372088,18.895361098911405
190,12,4.1563502537211,19.428427145395915,20.768990662895746
191,12,11.874708211207775,31.622729931193458,43.90697021398844
192,12,6.4852527738303145,22.39371369378688,27.50573953773519
193,12,3.2761629631251075,14.20994740326023,16.54631677513805
194,12,6.02728980768152,20.5864375934221,54.885196861545616
195,12,7.343384889892591,25.769128511025496,32.612286607957536
196,12,6.077971234255553,20.805185830919363,34.777897454794555
197,12,8.246165299671537,26.05718262682962,40.65937286505693
198,12,5.848118275794582,24.666856084326223,27.127096553694045
199,6,4.2751190476190475,23.024603174603175,26.804404761904763
200,12,9.165024367350666,28.81610214649523,36.936541506976646
201,12,12.137577494189506,36.25718200869456,46.079303410107165
202,12,5.307290899280253,21.761044848041525,25.567255139565983
203,12,12.49721749652038,34.308331367159155,45.993729748553854
204,6,8.868611111111111,15.230555555555554,62.64055555555555
205,12,11.053902569608894,33.559099680544456,42.03484252827193
206,12,12.482746121499437,38.36554245543123,51.17607211463712
207,12,6.629456515511461,23.124001522218776,39.540141970155226
208,12,8.31792938251474,27.96689491714953,36.10235508238175
209,12,4.236346158832206,17.599398627700023,22.527718962964915
210,12,9.48379382135253,30.192681893542595,36.40939837611162
211,12,2.4362173115358075,14.382882119929,17.360291731665452
212,12,6.702472298534225,24.296693376934936,28.437865362620233
213,12,8.276891522460545,28.770539695531024,34.07295831185394
214,12,14.830027307183558,46.64020345780762,60.65547668650794
215,12,12.55086832009111,36.61761395098831,58.048671279354956
216,12,9.862201388594773,28.91565221364499,47.19083588222369
217,12,3.587061199197039,17.03242804540123,18.750384318203373
218,12,9.771924828177601,29.59899363792501,38.378837925138804
219,12,13.933165675275312,40.644989429293936,57.466082128600696
220,12,7.220502313211536,24.14217161524009,30.26208211312402
221,12,8.484530867480222,26.788059632138296,47.53768593104692
222,12,8.916177941012279,30.52018860466548,35.354514283725656
223,12,4.881800087980765,17.614864086434437,29.655801302942802
224,12,2.514861991634364,12.910298132016118,16.91388820191135
225,12,5.617984494233447,26.031508678905805,25.831339090256282
226,12,3.838410216296516,17.093372215020988,23.634336010709735
227,12,7.167124229871248,28.926659057004382,30.854616794367775
228,12,5.774031561565763,22.59052549031638,27.066986771096442
229,12,2.13301777191746,11.900675712065054,15.724334621459626
230,12,2.8293034067916554,15.302744238466142,19.09085854888971
231,12,3.0571679702187438,15.365515873488313,19.22229002636227
232,12,3.4961191751219123,15.623093668209536,20.47869187876878
233,12,2.5793116925543047,13.641209155850001,17.942240034756438
234,12,2.08194743387679,13.306382040281749,16.448184459235254
235,12,6.679022858269537,24.050635889770557,28.71260998596804
236,12,1.913255939419387,11.307655894594705,14.980625997710336
237,12,1.7603696121574508,11.183949249008805,14.64724224001268
238,12,2.180511714641531,11.371190897833495,15.341710279658779
239,12,2.114314871769604,11.479654217782103,15.529014167543224
240,12,8.611434758015804,25.59846625489284,35.0383930559678
241,12,7.9549327638684595,27.989202036983077,32.587090725305664
242,12,6.668795245325818,25.573077925739415,29.018102536061992
243,12,4.7351777651385145,17.505265829880493,21.862568212309185
244,12,3.987677546487651,15.561619316475507,19.105577041555687
245,11,6.338456543456544,22.449303474303473,32.800184815184814
246,12,2.3796333908454823,14.32185150771749,17.50550894919094
247,12,4.570564031468085,18.304593933913466,21.074690795271326
248,12,8.327956706024409,27.94178460396618,33.71859937395199
249,12,2.266735639452469,12.792320459933064,16.459215621699883
250,12,7.485767761219884,26.438559920213194,32.10309426490499
251,12,9.593337457205104,26.535407621381882,38.20620117491441
252,12,8.694801281871785,25.468945012169147,37.615697439484855
253,12,10.042293854372607,27.35272966830307,50.315672985962266
254,12,9.364763070386529,28.524241097684627,36.219297800173365
255,12,3.42428502603004,15.583972901141287,18.14922173844201
256,12,3.4460698785109325,15.614206793913391,18.995231472466855
257,12,6.030292485593056,22.01457438125193,27.380043916421773
258,12,8.473703143440368,29.542980843452625,35.04651769618448
259,12,9.340239155453347,27.662563650825728,35.93558408584391
260,12,3.615643333710478,15.223470541446845,21.4858882174636
261,12,4.113685907370976,19.276863016631197,23.053966280274704
262,12,2.3556067646159593,11.44985530664328,16.031204999900417
263,12,2.1729276072908696,10.665048141620163,15.217384344086485
264,12,2.9380442426166584,14.570039331242334,17.920543611906286
265,12,4.681744905657207,15.83429400924578,43.81540690509902
